行 ID,オーダー ID,オーダー日,出荷日,出荷モード,顧客 ID,顧客名,顧客区分,市区町村,都道府県,国/地域,地域,製品 ID,カテゴリ,サブカテゴリ,製品名,売上,数量,割引率,利益
7236,JP-2021-1426983,2021/6/29,2021/7/4,通常配送,谷大-14605,谷奥 大地,消費者,久慈市,岩手県,日本,東北地方,事務用-アプ-10000542,事務用品,アプライアンス,"ハミルトンビーチ トースター, 赤",13802.4,6,0.4,-1617.6
7237,JP-2021-1426983,2021/6/29,2021/7/4,通常配送,谷大-14605,谷奥 大地,消費者,久慈市,岩手県,日本,東北地方,家具-椅子-10000358,家具,椅子,"Office Star ロッキング チェア, 調整可能",5736,1,0.4,668
7238,JP-2021-1426983,2021/6/29,2021/7/4,通常配送,谷大-14605,谷奥 大地,消費者,久慈市,岩手県,日本,東北地方,事務用-アプ-10003806,事務用品,アプライアンス,"クイジナート トースター, 赤",6415.2,3,0.4,-1822.8
7239,JP-2019-1088373,2019/5/17,2019/5/20,セカンド クラス,山重-12085,山坂 重子,大企業,伊勢崎市,群馬県,日本,関東地方,事務用-ラベ-10004740,事務用品,ラベル,"Harbour Creations 丸型ラベル, 赤",5694,13,0,1248
7240,JP-2022-1613244,2022/12/26,2022/12/27,ファースト クラス,篠明-16660,篠原 明美,消費者,焼津市,静岡県,日本,中部地方,家電-付属-10003558,家電,付属品,"ベルキン キーボード, 高耐久性",10090.8,3,0.4,-4375.2
7241,JP-2022-1613244,2022/12/26,2022/12/27,ファースト クラス,篠明-16660,篠原 明美,消費者,焼津市,静岡県,日本,中部地方,家具-家具-10000652,家具,家具,"Deflect-O 時計, 黒",6037.2,3,0.4,-406.8
7242,JP-2021-1057064,2021/5/11,2021/5/18,通常配送,横正-14515,横内 正博,消費者,津山市,岡山県,日本,中国地方,事務用-バイ-10002705,事務用品,バインダー,"ウィルソン・ジョーンズ 穴あけパンチ, エコノミー",9330,5,0,4010
7243,JP-2022-1180238,2022/12/11,2022/12/16,通常配送,多美-17785,多賀 美優,大企業,西宮市,兵庫県,日本,関西地方,家電-付属-10002164,家電,付属品,"ロジクール メモリ カード, 高耐久性",20718,3,0,9318
7244,JP-2021-1642865,2021/12/17,2021/12/21,通常配送,幕千-21865,幕田 千代子,消費者,半田市,愛知県,日本,中部地方,家具-椅子-10003788,家具,椅子,"Hon スツール, 調整可能",55380,5,0,22700
7245,JP-2021-1642865,2021/12/17,2021/12/21,通常配送,幕千-21865,幕田 千代子,消費者,半田市,愛知県,日本,中部地方,家具-家具-10001804,家具,家具,"Advantus 電球, マルチパック",8052,6,0,396
7246,JP-2021-1642865,2021/12/17,2021/12/21,通常配送,幕千-21865,幕田 千代子,消費者,半田市,愛知県,日本,中部地方,事務用-ラベ-10002439,事務用品,ラベル,"Smead 法的提出用ラベル, 赤",5096,7,0,2394
7247,JP-2021-1642865,2021/12/17,2021/12/21,通常配送,幕千-21865,幕田 千代子,消費者,半田市,愛知県,日本,中部地方,事務用-保管-10002041,事務用品,保管箱,"Fellowes ボックス, メタル",2500,2,0,524
7248,JP-2022-1867728,2022/8/7,2022/8/11,通常配送,増優-10090,増原 優香,消費者,新宿区,東京都,日本,関東地方,事務用-封筒-10000817,事務用品,封筒,"Jiffy 社内用封筒, 50 枚セット",7894.8,3,0.15,2782.8
7249,JP-2022-1867728,2022/8/7,2022/8/11,通常配送,増優-10090,増原 優香,消費者,新宿区,東京都,日本,関東地方,事務用-封筒-10002690,事務用品,封筒,"Jiffy 各種封筒, 50 枚セット",6318.9,3,0.15,666.9
7250,JP-2019-1706631,2019/11/12,2019/11/17,セカンド クラス,永凛-20545,永瀬 凛,大企業,倉敷市,岡山県,日本,中国地方,事務用-紙-10000666,事務用品,紙,"サンディスク メモ用紙, プレミアム",2264,2,0,676
7251,JP-2020-4683275,2020/1/25,2020/1/28,ファースト クラス,姉霞-18580,姉川 霞,大企業,和泉市,大阪府,日本,関西地方,事務用-紙-10000721,事務用品,紙,"サンディスク リーム, マルチカラー",2080,1,0,976
7252,JP-2020-4683275,2020/1/25,2020/1/28,ファースト クラス,姉霞-18580,姉川 霞,大企業,和泉市,大阪府,日本,関西地方,事務用-アプ-10003146,事務用品,アプライアンス,"フーバー コーヒーミル, 黒",27288,6,0,3000
7253,JP-2019-1832069,2019/9/3,2019/9/8,通常配送,瀬和-14020,瀬野尾 和也,消費者,春日井市,愛知県,日本,中部地方,事務用-保管-10004270,事務用品,保管箱,"Rogers ロッカー, フル サイズ",42330,3,0,255
7254,JP-2020-1653124,2020/12/21,2020/12/27,通常配送,岩彩-17740,岩崎 彩乃,消費者,沖縄市,沖縄県,日本,九州,事務用-封筒-10000424,事務用品,封筒,"GlobeWeis 業務用封筒, シルバー",13160,10,0,260
7255,JP-2022-2080610,2022/3/24,2022/3/24,即日配送,富千-17995,富高 千恵,小規模事業所,出水市,鹿児島県,日本,九州,家具-家具-10000918,家具,家具,"Eldon ドア ストッパー, 黒",6688,2,0,2872
7256,JP-2022-2118424,2022/8/1,2022/8/5,通常配送,蔵学-19150,蔵本 学,消費者,北見市,北海道,日本,北海道,事務用-保管-10002475,事務用品,保管箱,"Smead ボックス, フル サイズ",432,1,0.4,-203
7257,JP-2022-2118424,2022/8/1,2022/8/5,通常配送,蔵学-19150,蔵本 学,消費者,北見市,北海道,日本,北海道,事務用-画材-10004267,事務用品,画材,"BIC マーカー, メタル",3322.8,3,0.4,-169.2
7258,JP-2022-2118424,2022/8/1,2022/8/5,通常配送,蔵学-19150,蔵本 学,消費者,北見市,北海道,日本,北海道,事務用-文房-10004904,事務用品,文房具,"Elite ペーパー ナイフ, 業務用",2313.6,2,0.4,-658.4
7259,JP-2022-2118424,2022/8/1,2022/8/5,通常配送,蔵学-19150,蔵本 学,消費者,北見市,北海道,日本,北海道,事務用-ラベ-10001824,事務用品,ラベル,"Harbour Creations 法的提出用ラベル, 白",2190,5,0.4,-1250
7260,JP-2022-2118424,2022/8/1,2022/8/5,通常配送,蔵学-19150,蔵本 学,消費者,北見市,北海道,日本,北海道,事務用-ラベ-10003190,事務用品,ラベル,"Harbour Creations 法的提出用ラベル, 調整可能",1062,3,0.4,-570
7261,JP-2022-2118424,2022/8/1,2022/8/5,通常配送,蔵学-19150,蔵本 学,消費者,北見市,北海道,日本,北海道,家電-コピ-10003582,家電,コピー機,"シャープ インク, 2 つセット",24882,5,0.4,-15348
7262,JP-2022-2118424,2022/8/1,2022/8/5,通常配送,蔵学-19150,蔵本 学,消費者,北見市,北海道,日本,北海道,事務用-画材-10000482,事務用品,画材,"BIC キャンバス, 青",6444,3,0.4,-3330
7263,JP-2022-2118424,2022/8/1,2022/8/5,通常配送,蔵学-19150,蔵本 学,消費者,北見市,北海道,日本,北海道,事務用-ラベ-10003262,事務用品,ラベル,"Smead 輸送用ラベル, 赤",2743.2,6,0.4,-328.8
7264,JP-2022-2118424,2022/8/1,2022/8/5,通常配送,蔵学-19150,蔵本 学,消費者,北見市,北海道,日本,北海道,事務用-画材-10001844,事務用品,画材,"Sanford スケッチ帳, 各種サイズ",9732,5,0.4,162
7265,JP-2019-1806564,2019/12/27,2019/12/29,セカンド クラス,藤貞-18235,藤上 貞子,大企業,久留米市,福岡県,日本,九州,事務用-クリ-10002319,事務用品,クリップ,"Stockwell 押しピン, 大容量パック",2796,3,0,414
7266,JP-2019-2368305,2019/6/1,2019/6/6,通常配送,橋優-14680,橋口 優太,消費者,福山市,広島県,日本,中国地方,家電-電話-10000743,家電,電話機,"モトローラ スマートフォン, 大容量パック",60606,7,0,19992
7267,JP-2019-2368305,2019/6/1,2019/6/6,通常配送,橋優-14680,橋口 優太,消費者,福山市,広島県,日本,中国地方,事務用-バイ-10004558,事務用品,バインダー,"ウィルソン・ジョーンズ バインダー カバー, 高耐久性",4230,5,0,2110
7268,JP-2022-1030177,2022/2/13,2022/2/20,通常配送,二桜-21670,二井 桜,消費者,苫小牧市,北海道,日本,北海道,事務用-クリ-10003302,事務用品,クリップ,"Stockwell ペーパー クリップ, 12 パック",1598.4,3,0.4,-723.6
7269,JP-2019-1500710,2019/9/13,2019/9/15,ファースト クラス,水瞳-10885,水上 瞳,消費者,松本市,長野県,日本,中部地方,家電-電話-10003277,家電,電話機,"シスコ スマートフォン, 青",18464,2,0,4616
7270,JP-2022-3175104,2022/8/5,2022/8/10,通常配送,国直-13555,国広 直美,大企業,枚方市,大阪府,日本,関西地方,家具-本棚-10000304,家具,本棚,"Bush 本棚, メタル",8198,1,0,2376
7271,JP-2022-3175104,2022/8/5,2022/8/10,通常配送,国直-13555,国広 直美,大企業,枚方市,大阪府,日本,関西地方,事務用-画材-10004771,事務用品,画材,"Boston スケッチ帳, 各種サイズ",13808,4,0,6208
7272,JP-2022-3175104,2022/8/5,2022/8/10,通常配送,国直-13555,国広 直美,大企業,枚方市,大阪府,日本,関西地方,家具-椅子-10000666,家具,椅子,"Hon 椅子用マット, 黒",7080,2,0,2192
7273,JP-2021-2145159,2021/9/19,2021/9/25,通常配送,福陸-15325,福田 陸,大企業,福山市,広島県,日本,中国地方,家電-電話-10003781,家電,電話機,"サムスン オフィス用電話機, 大容量パック",4354,1,0,478
7274,JP-2019-1449685,2019/6/15,2019/6/19,通常配送,石明-19885,石嶺 明美,大企業,今治市,愛媛県,日本,四国,事務用-バイ-10002601,事務用品,バインダー,"アコ 穴の補強テープ, エコノミー",1332,3,0,330
7275,JP-2020-3264112,2020/2/24,2020/2/25,ファースト クラス,真凛-11905,真柄 凛,小規模事業所,鶴岡市,山形県,日本,東北地方,事務用-紙-10001793,事務用品,紙,"ゼロックス メモ用紙, プレミアム",6314,7,0,1190
7276,JP-2020-3356922,2020/9/16,2020/9/21,通常配送,武恵-17530,武藤 恵,消費者,伊丹市,兵庫県,日本,関西地方,家具-家具-10003669,家具,家具,"Advantus 電球, 黒",8028,6,0,1116
7277,JP-2020-3356922,2020/9/16,2020/9/21,通常配送,武恵-17530,武藤 恵,消費者,伊丹市,兵庫県,日本,関西地方,家電-コピ-10002996,家電,コピー機,"シャープ インク, デジタル",33080,4,0,13560
7278,JP-2020-3356922,2020/9/16,2020/9/21,通常配送,武恵-17530,武藤 恵,消費者,伊丹市,兵庫県,日本,関西地方,家具-家具-10004274,家具,家具,"Rubvermaid フレーム, プレミアム",21702,3,0,2604
7279,JP-2020-3356922,2020/9/16,2020/9/21,通常配送,武恵-17530,武藤 恵,消費者,伊丹市,兵庫県,日本,関西地方,家電-付属-10000197,家電,付属品,"サンディスク キーボード, リサイクル",10572,2,0,104
7280,JP-2019-2625899,2019/6/2,2019/6/7,通常配送,川一-11995,川崎 一樹,消費者,箕面市,大阪府,日本,関西地方,家電-付属-10000155,家電,付属品,"ロジクール キーパッド, 高耐久性",3102,1,0,216
7281,JP-2021-3757677,2021/5/14,2021/5/21,通常配送,永恭-16975,永浜 恭子,小規模事業所,浜松市中区,静岡県,日本,中部地方,家電-事務-10004623,家電,事務機器,"コニカ プリンター, マルチカラー",53568,5,0.4,5348
7282,JP-2021-3757677,2021/5/14,2021/5/21,通常配送,永恭-16975,永浜 恭子,小規模事業所,浜松市中区,静岡県,日本,中部地方,家電-コピ-10001538,家電,コピー機,"キヤノン 無線ファックス, 2 つセット",106024.8,7,0.4,-24749.2
7283,JP-2021-3757677,2021/5/14,2021/5/21,通常配送,永恭-16975,永浜 恭子,小規模事業所,浜松市中区,静岡県,日本,中部地方,家具-椅子-10003608,家具,椅子,"Office Star 椅子用マット, 2 つセット",10891.2,4,0.4,-6356.8
7284,JP-2021-3757677,2021/5/14,2021/5/21,通常配送,永恭-16975,永浜 恭子,小規模事業所,浜松市中区,静岡県,日本,中部地方,事務用-文房-10001963,事務用品,文房具,"Elite カッター ナイフ, スチール",4114.8,3,0.4,-2488.2
7285,JP-2021-3757677,2021/5/14,2021/5/21,通常配送,永恭-16975,永浜 恭子,小規模事業所,浜松市中区,静岡県,日本,中部地方,家具-家具-10002819,家具,家具,"Advantus フレーム, プレミアム",8779.2,2,0.4,-5852.8
7286,JP-2021-3757677,2021/5/14,2021/5/21,通常配送,永恭-16975,永浜 恭子,小規模事業所,浜松市中区,静岡県,日本,中部地方,事務用-ラベ-10002544,事務用品,ラベル,"Novimex 輸送用ラベル, 白",1317.6,3,0.4,-110.4
7287,JP-2021-3757677,2021/5/14,2021/5/21,通常配送,永恭-16975,永浜 恭子,小規模事業所,浜松市中区,静岡県,日本,中部地方,事務用-バイ-10003092,事務用品,バインダー,"ウィルソン・ジョーンズ 穴の補強テープ, クリア",957.6,6,0.4,-434.4
7288,JP-2021-3757677,2021/5/14,2021/5/21,通常配送,永恭-16975,永浜 恭子,小規模事業所,浜松市中区,静岡県,日本,中部地方,事務用-画材-10002419,事務用品,画材,"Binney & Smith キャンバス, 各種サイズ",13089.6,6,0.4,-5246.4
7289,JP-2021-1316757,2021/4/11,2021/4/17,通常配送,野哲-14740,野崎 哲也,大企業,枚方市,大阪府,日本,関西地方,家具-家具-10003223,家具,家具,"Deflect-O 電球, 高耐久性",3204,3,0,1308
7290,JP-2021-1316757,2021/4/11,2021/4/17,通常配送,野哲-14740,野崎 哲也,大企業,枚方市,大阪府,日本,関西地方,家電-コピ-10000193,家電,コピー機,"HP ファックスとコピー機, デジタル",23004,2,0,7360
7291,JP-2021-1316757,2021/4/11,2021/4/17,通常配送,野哲-14740,野崎 哲也,大企業,枚方市,大阪府,日本,関西地方,事務用-封筒-10001020,事務用品,封筒,"Kraft テープ付き, シルバー",1526,1,0,396
7292,JP-2021-1316757,2021/4/11,2021/4/17,通常配送,野哲-14740,野崎 哲也,大企業,枚方市,大阪府,日本,関西地方,事務用-封筒-10003347,事務用品,封筒,"GlobeWeis 業務用封筒, リサイクル",2152,2,0,212
7293,JP-2021-1316757,2021/4/11,2021/4/17,通常配送,野哲-14740,野崎 哲也,大企業,枚方市,大阪府,日本,関西地方,家電-事務-10000450,家電,事務機器,"コニカ カード プリンター, 高耐久性",23372,2,0,10280
7294,JP-2021-1316757,2021/4/11,2021/4/17,通常配送,野哲-14740,野崎 哲也,大企業,枚方市,大阪府,日本,関西地方,事務用-封筒-10003415,事務用品,封筒,"Jiffy 業務用封筒, 赤",3900,3,0,936
7295,JP-2021-1316757,2021/4/11,2021/4/17,通常配送,野哲-14740,野崎 哲也,大企業,枚方市,大阪府,日本,関西地方,事務用-クリ-10003481,事務用品,クリップ,"Stockwell ホチキス, 各種サイズ",1572,3,0,60
7296,JP-2021-4001481,2021/12/25,2021/12/26,ファースト クラス,滝節-16225,滝村 節子,大企業,三田市,兵庫県,日本,関西地方,家具-椅子-10001364,家具,椅子,"Harbour Creations 椅子用マット, 赤",14400,3,0,6048
7297,JP-2021-4001481,2021/12/25,2021/12/26,ファースト クラス,滝節-16225,滝村 節子,大企業,三田市,兵庫県,日本,関西地方,家具-椅子-10004330,家具,椅子,"Harbour Creations 肘掛け椅子, 調整可能",63480,2,0,20948
7298,JP-2019-1258032,2019/2/2,2019/2/6,通常配送,大三-15865,大鳥 三郎,消費者,苫小牧市,北海道,日本,北海道,事務用-紙-10001551,事務用品,紙,"ゼロックス 硫酸紙, マルチカラー",1760.4,3,0.4,-237.6
7299,JP-2022-2075585,2022/2/6,2022/2/9,セカンド クラス,松霞-19180,松坂 霞,小規模事業所,長岡市,新潟県,日本,中部地方,家電-付属-10001170,家電,付属品,"ロジクール メモリ カード, リサイクル",47222,7,0,17472
7300,JP-2022-2075585,2022/2/6,2022/2/9,セカンド クラス,松霞-19180,松坂 霞,小規模事業所,長岡市,新潟県,日本,中部地方,家具-テー-10001760,家具,テーブル,"Chromcraft 丸型テーブル, 黒",112104,6,0.4,-16824
7301,JP-2022-2075585,2022/2/6,2022/2/9,セカンド クラス,松霞-19180,松坂 霞,小規模事業所,長岡市,新潟県,日本,中部地方,事務用-保管-10004932,事務用品,保管箱,"Fellowes ロッカー, メタル",41280,3,0,16098
7302,JP-2022-2075585,2022/2/6,2022/2/9,セカンド クラス,松霞-19180,松坂 霞,小規模事業所,長岡市,新潟県,日本,中部地方,家具-家具-10001369,家具,家具,"Tenex フレーム, 高耐久性",21402,3,0,7704
7303,JP-2022-2075585,2022/2/6,2022/2/9,セカンド クラス,松霞-19180,松坂 霞,小規模事業所,長岡市,新潟県,日本,中部地方,事務用-バイ-10003459,事務用品,バインダー,"Ibico タブ, 高耐久性",2082,3,0,852
7304,JP-2020-2494164,2020/12/4,2020/12/6,セカンド クラス,福彩-16990,福西 彩花,大企業,長崎市,長崎県,日本,九州,家具-椅子-10002765,家具,椅子,"Novimex 椅子用マット, 2 つセット",7030.8,3,0.4,-4339.2
7305,JP-2021-1055699,2021/7/22,2021/7/27,セカンド クラス,波舞-17020,波多野 舞,消費者,川西市,兵庫県,日本,関西地方,家電-付属-10001904,家電,付属品,"エナーマックス キーパッド, エコノミー",3822,1,0,1490
7306,JP-2022-1218413,2022/12/15,2022/12/17,セカンド クラス,蛯学-17830,蛯原 学,消費者,浜松市中区,静岡県,日本,中部地方,家具-家具-10003140,家具,家具,"Rubvermaid 積み重ねトレイ, 黒",5028,5,0.4,-762
7307,JP-2022-1218413,2022/12/15,2022/12/17,セカンド クラス,蛯学-17830,蛯原 学,消費者,浜松市中区,静岡県,日本,中部地方,家電-コピ-10003325,家電,コピー機,"シャープ 家庭用コピー機, 赤",33096,7,0.4,0
